#POINTS;;;;;
34;0;0;255;255;255
35;0;0;255;255;255
36;0;0;255;255;255
37;0;0;255;255;255
38;0;0;255;255;255
39;0;0;255;255;255
40;0;0;255;255;255
41;0;0;255;255;255
42;0;0;255;255;255
43;0;0;255;255;255
44;0;0;255;255;255
45;0;0;255;255;255
46;0;0;255;255;255
47;0;0;255;255;255
48;0;0;255;255;255
49;0;0;255;255;255
50;0;0;255;255;255
51;0;0;255;255;255
52;0;0;255;255;255
53;0;0;255;255;255
54;0;0;255;255;255
55;0;0;255;255;255
56;0;0;255;255;255
57;0;0;255;255;255
58;0;0;255;255;255
59;0;0;255;255;255
60;0;0;255;255;255
61;0;0;255;255;255
62;0;0;255;255;255
63;0;0;255;255;255
64;0;0;255;255;255
65;0;0;255;255;255
66;0;0;255;255;255
67;0;0;255;255;255
68;0;0;255;255;255
69;0;0;255;255;255
70;0;0;255;255;255
71;0;0;255;255;255
72;0;0;255;255;255
73;0;0;255;255;255
74;0;0;255;255;255
75;0;0;255;255;255
76;0;0;255;255;255
77;0;0;255;255;255
78;0;0;255;255;255
79;0;0;255;255;255
80;0;0;255;255;255
81;0;0;255;255;255
82;0;0;255;255;255
83;0;0;255;255;255
84;0;0;255;255;255
85;0;0;255;255;255
86;0;0;255;255;255
87;0;0;255;255;255
88;0;0;255;255;255
89;0;0;255;255;255
90;0;0;255;255;255
91;0;0;255;255;255
92;0;0;255;255;255
93;0;0;255;255;255
94;0;0;255;255;255
95;0;0;255;255;255
96;0;0;255;255;255
97;0;0;255;255;255
98;0;0;255;255;255
99;0;0;255;255;255
100;0;0;255;255;255
101;0;0;255;255;255
102;0;0;255;255;255
103;0;0;255;255;255
104;0;0;255;255;255
105;0;0;255;255;255
106;0;0;255;255;255
107;0;0;255;255;255
108;0;0;255;255;255
109;0;0;255;255;255
110;0;0;255;255;255
111;0;0;255;255;255
112;0;0;255;255;255
113;0;0;255;255;255
114;0;0;255;255;255
115;0;0;255;255;255
116;0;0;255;255;255
117;0;0;255;255;255
118;0;0;255;255;255
119;0;0;255;255;255
120;0;0;255;255;255
121;0;0;255;255;255
122;0;0;255;255;255
123;0;0;255;255;255
34;1;0;255;255;255
35;1;0;255;255;255
36;1;0;255;255;255
37;1;0;255;255;255
38;1;0;255;255;255
39;1;0;255;255;255
40;1;0;255;255;255
41;1;0;255;255;255
42;1;0;255;255;255
43;1;0;255;255;255
44;1;0;255;255;255
45;1;0;255;255;255
46;1;0;255;255;255
47;1;0;255;255;255
48;1;0;255;255;255
49;1;0;255;255;255
50;1;0;255;255;255
51;1;0;255;255;255
52;1;0;255;255;255
53;1;0;255;255;255
54;1;0;255;255;255
55;1;0;255;255;255
56;1;0;255;255;255
57;1;0;255;255;255
58;1;0;255;255;255
59;1;0;255;255;255
60;1;0;255;255;255
61;1;0;255;255;255
62;1;0;255;255;255
63;1;0;255;255;255
64;1;0;255;255;255
65;1;0;255;255;255
66;1;0;255;255;255
67;1;0;255;255;255
68;1;0;255;255;255
69;1;0;255;255;255
70;1;0;255;255;255
71;1;0;255;255;255
72;1;0;255;255;255
73;1;0;255;255;255
74;1;0;255;255;255
75;1;0;255;255;255
76;1;0;255;255;255
77;1;0;255;255;255
78;1;0;255;255;255
79;1;0;255;255;255
80;1;0;255;255;255
81;1;0;255;255;255
82;1;0;255;255;255
83;1;0;255;255;255
84;1;0;255;255;255
85;1;0;255;255;255
86;1;0;255;255;255
87;1;0;255;255;255
88;1;0;255;255;255
89;1;0;255;255;255
90;1;0;255;255;255
91;1;0;255;255;255
92;1;0;255;255;255
93;1;0;255;255;255
94;1;0;255;255;255
95;1;0;255;255;255
96;1;0;255;255;255
97;1;0;255;255;255
98;1;0;255;255;255
99;1;0;255;255;255
100;1;0;255;255;255
101;1;0;255;255;255
102;1;0;255;255;255
103;1;0;255;255;255
104;1;0;255;255;255
105;1;0;255;255;255
106;1;0;255;255;255
107;1;0;255;255;255
108;1;0;255;255;255
109;1;0;255;255;255
110;1;0;255;255;255
111;1;0;255;255;255
112;1;0;255;255;255
113;1;0;255;255;255
114;1;0;255;255;255
115;1;0;255;255;255
116;1;0;255;255;255
117;1;0;255;255;255
118;1;0;255;255;255
119;1;0;255;255;255
120;1;0;255;255;255
121;1;0;255;255;255
122;1;0;255;255;255
123;1;0;255;255;255
34;2;0;255;255;255
35;2;0;255;255;255
36;2;0;255;255;255
37;2;0;255;255;255
38;2;0;255;255;255
39;2;0;255;255;255
40;2;0;255;255;255
41;2;0;255;255;255
42;2;0;255;255;255
43;2;0;255;255;255
44;2;0;255;255;255
45;2;0;255;255;255
46;2;0;255;255;255
47;2;0;255;255;255
48;2;0;255;255;255
49;2;0;255;255;255
50;2;0;255;255;255
51;2;0;255;255;255
52;2;0;255;255;255
53;2;0;255;255;255
54;2;0;255;255;255
55;2;0;255;255;255
56;2;0;255;255;255
57;2;0;255;255;255
58;2;0;255;255;255
59;2;0;255;255;255
60;2;0;255;255;255
61;2;0;255;255;255
62;2;0;255;255;255
63;2;0;255;255;255
64;2;0;255;255;255
65;2;0;255;255;255
66;2;0;255;255;255
67;2;0;255;255;255
68;2;0;255;255;255
69;2;0;255;255;255
70;2;0;255;255;255
71;2;0;255;255;255
72;2;0;255;255;255
73;2;0;255;255;255
74;2;0;255;255;255
75;2;0;255;255;255
76;2;0;255;255;255
77;2;0;255;255;255
78;2;0;255;255;255
79;2;0;255;255;255
80;2;0;255;255;255
81;2;0;255;255;255
82;2;0;255;255;255
83;2;0;255;255;255
84;2;0;255;255;255
85;2;0;255;255;255
86;2;0;255;255;255
87;2;0;255;255;255
88;2;0;255;255;255
89;2;0;255;255;255
90;2;0;255;255;255
91;2;0;255;255;255
92;2;0;255;255;255
93;2;0;255;255;255
94;2;0;255;255;255
95;2;0;255;255;255
96;2;0;255;255;255
97;2;0;255;255;255
98;2;0;255;255;255
99;2;0;255;255;255
100;2;0;255;255;255
101;2;0;255;255;255
102;2;0;255;255;255
103;2;0;255;255;255
104;2;0;255;255;255
105;2;0;255;255;255
106;2;0;255;255;255
107;2;0;255;255;255
108;2;0;255;255;255
109;2;0;255;255;255
110;2;0;255;255;255
111;2;0;255;255;255
112;2;0;255;255;255
113;2;0;255;255;255
114;2;0;255;255;255
115;2;0;255;255;255
116;2;0;255;255;255
117;2;0;255;255;255
118;2;0;255;255;255
119;2;0;255;255;255
120;2;0;255;255;255
121;2;0;255;255;255
122;2;0;255;255;255
123;2;0;255;255;255
35;3;0;255;255;255
36;3;0;255;255;255
37;3;0;255;255;255
38;3;0;255;255;255
39;3;0;255;255;255
40;3;0;255;255;255
41;3;0;255;255;255
42;3;0;255;255;255
43;3;0;255;255;255
44;3;0;255;255;255
45;3;0;255;255;255
46;3;0;255;255;255
47;3;0;255;255;255
48;3;0;255;255;255
49;3;0;255;255;255
50;3;0;255;255;255
51;3;0;255;255;255
52;3;0;255;255;255
53;3;0;255;255;255
54;3;0;255;255;255
55;3;0;255;255;255
56;3;0;255;255;255
57;3;0;255;255;255
58;3;0;255;255;255
59;3;0;255;255;255
60;3;0;255;255;255
61;3;0;255;255;255
62;3;0;255;255;255
63;3;0;255;255;255
64;3;0;255;255;255
65;3;0;255;255;255
66;3;0;255;255;255
67;3;0;255;255;255
68;3;0;255;255;255
69;3;0;255;255;255
70;3;0;255;255;255
71;3;0;255;255;255
72;3;0;255;255;255
73;3;0;255;255;255
74;3;0;255;255;255
75;3;0;255;255;255
76;3;0;255;255;255
77;3;0;255;255;255
78;3;0;255;255;255
79;3;0;255;255;255
80;3;0;255;255;255
81;3;0;255;255;255
82;3;0;255;255;255
83;3;0;255;255;255
84;3;0;255;255;255
85;3;0;255;255;255
86;3;0;255;255;255
87;3;0;255;255;255
88;3;0;255;255;255
89;3;0;255;255;255
90;3;0;255;255;255
91;3;0;255;255;255
92;3;0;255;255;255
93;3;0;255;255;255
94;3;0;255;255;255
95;3;0;255;255;255
96;3;0;255;255;255
97;3;0;255;255;255
98;3;0;255;255;255
99;3;0;255;255;255
100;3;0;255;255;255
101;3;0;255;255;255
102;3;0;255;255;255
103;3;0;255;255;255
104;3;0;255;255;255
105;3;0;255;255;255
106;3;0;255;255;255
107;3;0;255;255;255
108;3;0;255;255;255
109;3;0;255;255;255
110;3;0;255;255;255
111;3;0;255;255;255
112;3;0;255;255;255
113;3;0;255;255;255
114;3;0;255;255;255
115;3;0;255;255;255
116;3;0;255;255;255
117;3;0;255;255;255
118;3;0;255;255;255
119;3;0;255;255;255
